sample_id,group_id,official_split,protocol_split,rgb_path,label_path,label_visualization_path,depth_preview_path,rgb_exists,label_exists,label_visualization_exists,depth_preview_exists,rgb_width,rgb_height,label_width,label_height,depth_width,depth_height,depth_mode,label_ids,passable_pixels,total_pixels,passable_ratio
041009_030,041009,official_train,train,AeroScapes/JPEGImages/041009_030.jpg,AeroScapes/SegmentationClass/041009_030.png,AeroScapes/Visualizations/041009_030.png,AeroScapes/DepthImages/depth_041009_030.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,380362,921600,0.41271918
041009_031,041009,official_train,train,AeroScapes/JPEGImages/041009_031.jpg,AeroScapes/SegmentationClass/041009_031.png,AeroScapes/Visualizations/041009_031.png,AeroScapes/DepthImages/depth_041009_031.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,373123,921600,0.40486437
041009_032,041009,official_train,train,AeroScapes/JPEGImages/041009_032.jpg,AeroScapes/SegmentationClass/041009_032.png,AeroScapes/Visualizations/041009_032.png,AeroScapes/DepthImages/depth_041009_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,333639,921600,0.36202148
041009_033,041009,official_train,train,AeroScapes/JPEGImages/041009_033.jpg,AeroScapes/SegmentationClass/041009_033.png,AeroScapes/Visualizations/041009_033.png,AeroScapes/DepthImages/depth_041009_033.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,338335,921600,0.36711697
041009_034,041009,official_train,train,AeroScapes/JPEGImages/041009_034.jpg,AeroScapes/SegmentationClass/041009_034.png,AeroScapes/Visualizations/041009_034.png,AeroScapes/DepthImages/depth_041009_034.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,365258,921600,0.39633030
041009_035,041009,official_train,train,AeroScapes/JPEGImages/041009_035.jpg,AeroScapes/SegmentationClass/041009_035.png,AeroScapes/Visualizations/041009_035.png,AeroScapes/DepthImages/depth_041009_035.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,371651,921600,0.40326714
041009_036,041009,official_train,train,AeroScapes/JPEGImages/041009_036.jpg,AeroScapes/SegmentationClass/041009_036.png,AeroScapes/Visualizations/041009_036.png,AeroScapes/DepthImages/depth_041009_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,376624,921600,0.40866319
041009_037,041009,official_train,train,AeroScapes/JPEGImages/041009_037.jpg,AeroScapes/SegmentationClass/041009_037.png,AeroScapes/Visualizations/041009_037.png,AeroScapes/DepthImages/depth_041009_037.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,379943,921600,0.41226454
041009_038,041009,official_train,train,AeroScapes/JPEGImages/041009_038.jpg,AeroScapes/SegmentationClass/041009_038.png,AeroScapes/Visualizations/041009_038.png,AeroScapes/DepthImages/depth_041009_038.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,384508,921600,0.41721788
041009_039,041009,official_train,train,AeroScapes/JPEGImages/041009_039.jpg,AeroScapes/SegmentationClass/041009_039.png,AeroScapes/Visualizations/041009_039.png,AeroScapes/DepthImages/depth_041009_039.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,387416,921600,0.42037326
041009_040,041009,official_train,train,AeroScapes/JPEGImages/041009_040.jpg,AeroScapes/SegmentationClass/041009_040.png,AeroScapes/Visualizations/041009_040.png,AeroScapes/DepthImages/depth_041009_040.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,392757,921600,0.42616862
041009_041,041009,official_train,train,AeroScapes/JPEGImages/041009_041.jpg,AeroScapes/SegmentationClass/041009_041.png,AeroScapes/Visualizations/041009_041.png,AeroScapes/DepthImages/depth_041009_041.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,407473,921600,0.44213650
041009_042,041009,official_train,train,AeroScapes/JPEGImages/041009_042.jpg,AeroScapes/SegmentationClass/041009_042.png,AeroScapes/Visualizations/041009_042.png,AeroScapes/DepthImages/depth_041009_042.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,422769,921600,0.45873372
041009_043,041009,official_train,train,AeroScapes/JPEGImages/041009_043.jpg,AeroScapes/SegmentationClass/041009_043.png,AeroScapes/Visualizations/041009_043.png,AeroScapes/DepthImages/depth_041009_043.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,426110,921600,0.46235894
041009_044,041009,official_train,train,AeroScapes/JPEGImages/041009_044.jpg,AeroScapes/SegmentationClass/041009_044.png,AeroScapes/Visualizations/041009_044.png,AeroScapes/DepthImages/depth_041009_044.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,386271,921600,0.41913086
041009_045,041009,official_train,train,AeroScapes/JPEGImages/041009_045.jpg,AeroScapes/SegmentationClass/041009_045.png,AeroScapes/Visualizations/041009_045.png,AeroScapes/DepthImages/depth_041009_045.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,456552,921600,0.49539062
041009_046,041009,official_train,train,AeroScapes/JPEGImages/041009_046.jpg,AeroScapes/SegmentationClass/041009_046.png,AeroScapes/Visualizations/041009_046.png,AeroScapes/DepthImages/depth_041009_046.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,477865,921600,0.51851671
041009_047,041009,official_train,train,AeroScapes/JPEGImages/041009_047.jpg,AeroScapes/SegmentationClass/041009_047.png,AeroScapes/Visualizations/041009_047.png,AeroScapes/DepthImages/depth_041009_047.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,492103,921600,0.53396593
041009_048,041009,official_train,train,AeroScapes/JPEGImages/041009_048.jpg,AeroScapes/SegmentationClass/041009_048.png,AeroScapes/Visualizations/041009_048.png,AeroScapes/DepthImages/depth_041009_048.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,523598,921600,0.56814019
041009_049,041009,official_train,train,AeroScapes/JPEGImages/041009_049.jpg,AeroScapes/SegmentationClass/041009_049.png,AeroScapes/Visualizations/041009_049.png,AeroScapes/DepthImages/depth_041009_049.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,552146,921600,0.59911675
041009_050,041009,official_train,train,AeroScapes/JPEGImages/041009_050.jpg,AeroScapes/SegmentationClass/041009_050.png,AeroScapes/Visualizations/041009_050.png,AeroScapes/DepthImages/depth_041009_050.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,557464,921600,0.60488715
041009_051,041009,official_train,train,AeroScapes/JPEGImages/041009_051.jpg,AeroScapes/SegmentationClass/041009_051.png,AeroScapes/Visualizations/041009_051.png,AeroScapes/DepthImages/depth_041009_051.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,557306,921600,0.60471571
041009_052,041009,official_train,train,AeroScapes/JPEGImages/041009_052.jpg,AeroScapes/SegmentationClass/041009_052.png,AeroScapes/Visualizations/041009_052.png,AeroScapes/DepthImages/depth_041009_052.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,552908,921600,0.59994358
041009_053,041009,official_train,train,AeroScapes/JPEGImages/041009_053.jpg,AeroScapes/SegmentationClass/041009_053.png,AeroScapes/Visualizations/041009_053.png,AeroScapes/DepthImages/depth_041009_053.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,551196,921600,0.59808594
041009_054,041009,official_train,train,AeroScapes/JPEGImages/041009_054.jpg,AeroScapes/SegmentationClass/041009_054.png,AeroScapes/Visualizations/041009_054.png,AeroScapes/DepthImages/depth_041009_054.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,548523,921600,0.59518555
041009_055,041009,official_train,train,AeroScapes/JPEGImages/041009_055.jpg,AeroScapes/SegmentationClass/041009_055.png,AeroScapes/Visualizations/041009_055.png,AeroScapes/DepthImages/depth_041009_055.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 9 10,543957,921600,0.59023112
041009_056,041009,official_train,train,AeroScapes/JPEGImages/041009_056.jpg,AeroScapes/SegmentationClass/041009_056.png,AeroScapes/Visualizations/041009_056.png,AeroScapes/DepthImages/depth_041009_056.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 9 10,533070,921600,0.57841797
041009_057,041009,official_train,train,AeroScapes/JPEGImages/041009_057.jpg,AeroScapes/SegmentationClass/041009_057.png,AeroScapes/Visualizations/041009_057.png,AeroScapes/DepthImages/depth_041009_057.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 9 10,525443,921600,0.57014214
041009_058,041009,official_train,train,AeroScapes/JPEGImages/041009_058.jpg,AeroScapes/SegmentationClass/041009_058.png,AeroScapes/Visualizations/041009_058.png,AeroScapes/DepthImages/depth_041009_058.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,475239,921600,0.51566732
041009_059,041009,official_train,train,AeroScapes/JPEGImages/041009_059.jpg,AeroScapes/SegmentationClass/041009_059.png,AeroScapes/Visualizations/041009_059.png,AeroScapes/DepthImages/depth_041009_059.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,451212,921600,0.48959635
041009_060,041009,official_train,train,AeroScapes/JPEGImages/041009_060.jpg,AeroScapes/SegmentationClass/041009_060.png,AeroScapes/Visualizations/041009_060.png,AeroScapes/DepthImages/depth_041009_060.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,492973,921600,0.53490994
041009_061,041009,official_train,train,AeroScapes/JPEGImages/041009_061.jpg,AeroScapes/SegmentationClass/041009_061.png,AeroScapes/Visualizations/041009_061.png,AeroScapes/DepthImages/depth_041009_061.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,493775,921600,0.53578016
041009_062,041009,official_train,train,AeroScapes/JPEGImages/041009_062.jpg,AeroScapes/SegmentationClass/041009_062.png,AeroScapes/Visualizations/041009_062.png,AeroScapes/DepthImages/depth_041009_062.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,448263,921600,0.48639648
041009_063,041009,official_train,train,AeroScapes/JPEGImages/041009_063.jpg,AeroScapes/SegmentationClass/041009_063.png,AeroScapes/Visualizations/041009_063.png,AeroScapes/DepthImages/depth_041009_063.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,440210,921600,0.47765842
041009_064,041009,official_train,train,AeroScapes/JPEGImages/041009_064.jpg,AeroScapes/SegmentationClass/041009_064.png,AeroScapes/Visualizations/041009_064.png,AeroScapes/DepthImages/depth_041009_064.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,418509,921600,0.45411133
041009_065,041009,official_train,train,AeroScapes/JPEGImages/041009_065.jpg,AeroScapes/SegmentationClass/041009_065.png,AeroScapes/Visualizations/041009_065.png,AeroScapes/DepthImages/depth_041009_065.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,392241,921600,0.42560872
041009_066,041009,official_train,train,AeroScapes/JPEGImages/041009_066.jpg,AeroScapes/SegmentationClass/041009_066.png,AeroScapes/Visualizations/041009_066.png,AeroScapes/DepthImages/depth_041009_066.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,427129,921600,0.46346463
041009_067,041009,official_train,train,AeroScapes/JPEGImages/041009_067.jpg,AeroScapes/SegmentationClass/041009_067.png,AeroScapes/Visualizations/041009_067.png,AeroScapes/DepthImages/depth_041009_067.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,445352,921600,0.48323785
041009_068,041009,official_train,train,AeroScapes/JPEGImages/041009_068.jpg,AeroScapes/SegmentationClass/041009_068.png,AeroScapes/Visualizations/041009_068.png,AeroScapes/DepthImages/depth_041009_068.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,445619,921600,0.48352756
041009_069,041009,official_train,train,AeroScapes/JPEGImages/041009_069.jpg,AeroScapes/SegmentationClass/041009_069.png,AeroScapes/Visualizations/041009_069.png,AeroScapes/DepthImages/depth_041009_069.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,450335,921600,0.48864475
041009_070,041009,official_train,train,AeroScapes/JPEGImages/041009_070.jpg,AeroScapes/SegmentationClass/041009_070.png,AeroScapes/Visualizations/041009_070.png,AeroScapes/DepthImages/depth_041009_070.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,444094,921600,0.48187283
041009_071,041009,official_train,train,AeroScapes/JPEGImages/041009_071.jpg,AeroScapes/SegmentationClass/041009_071.png,AeroScapes/Visualizations/041009_071.png,AeroScapes/DepthImages/depth_041009_071.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,439387,921600,0.47676541
041009_072,041009,official_train,train,AeroScapes/JPEGImages/041009_072.jpg,AeroScapes/SegmentationClass/041009_072.png,AeroScapes/Visualizations/041009_072.png,AeroScapes/DepthImages/depth_041009_072.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,430854,921600,0.46750651
041009_073,041009,official_train,train,AeroScapes/JPEGImages/041009_073.jpg,AeroScapes/SegmentationClass/041009_073.png,AeroScapes/Visualizations/041009_073.png,AeroScapes/DepthImages/depth_041009_073.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,433867,921600,0.47077582
041009_074,041009,official_train,train,AeroScapes/JPEGImages/041009_074.jpg,AeroScapes/SegmentationClass/041009_074.png,AeroScapes/Visualizations/041009_074.png,AeroScapes/DepthImages/depth_041009_074.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,444761,921600,0.48259657
041009_075,041009,official_train,train,AeroScapes/JPEGImages/041009_075.jpg,AeroScapes/SegmentationClass/041009_075.png,AeroScapes/Visualizations/041009_075.png,AeroScapes/DepthImages/depth_041009_075.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,441848,921600,0.47943576
041009_076,041009,official_train,train,AeroScapes/JPEGImages/041009_076.jpg,AeroScapes/SegmentationClass/041009_076.png,AeroScapes/Visualizations/041009_076.png,AeroScapes/DepthImages/depth_041009_076.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,431960,921600,0.46870660
041009_077,041009,official_train,train,AeroScapes/JPEGImages/041009_077.jpg,AeroScapes/SegmentationClass/041009_077.png,AeroScapes/Visualizations/041009_077.png,AeroScapes/DepthImages/depth_041009_077.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,404842,921600,0.43928168
041009_078,041009,official_train,train,AeroScapes/JPEGImages/041009_078.jpg,AeroScapes/SegmentationClass/041009_078.png,AeroScapes/Visualizations/041009_078.png,AeroScapes/DepthImages/depth_041009_078.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,479789,921600,0.52060438
041009_079,041009,official_train,train,AeroScapes/JPEGImages/041009_079.jpg,AeroScapes/SegmentationClass/041009_079.png,AeroScapes/Visualizations/041009_079.png,AeroScapes/DepthImages/depth_041009_079.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,539763,921600,0.58568034
041009_080,041009,official_train,train,AeroScapes/JPEGImages/041009_080.jpg,AeroScapes/SegmentationClass/041009_080.png,AeroScapes/Visualizations/041009_080.png,AeroScapes/DepthImages/depth_041009_080.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,499925,921600,0.54245334
041009_081,041009,official_train,train,AeroScapes/JPEGImages/041009_081.jpg,AeroScapes/SegmentationClass/041009_081.png,AeroScapes/Visualizations/041009_081.png,AeroScapes/DepthImages/depth_041009_081.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,474815,921600,0.51520725
041009_082,041009,official_train,train,AeroScapes/JPEGImages/041009_082.jpg,AeroScapes/SegmentationClass/041009_082.png,AeroScapes/Visualizations/041009_082.png,AeroScapes/DepthImages/depth_041009_082.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 9 10,492212,921600,0.53408420
041009_083,041009,official_train,train,AeroScapes/JPEGImages/041009_083.jpg,AeroScapes/SegmentationClass/041009_083.png,AeroScapes/Visualizations/041009_083.png,AeroScapes/DepthImages/depth_041009_083.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,525410,921600,0.57010634
041009_084,041009,official_train,train,AeroScapes/JPEGImages/041009_084.jpg,AeroScapes/SegmentationClass/041009_084.png,AeroScapes/Visualizations/041009_084.png,AeroScapes/DepthImages/depth_041009_084.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,516213,921600,0.56012695
041009_085,041009,official_train,train,AeroScapes/JPEGImages/041009_085.jpg,AeroScapes/SegmentationClass/041009_085.png,AeroScapes/Visualizations/041009_085.png,AeroScapes/DepthImages/depth_041009_085.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,448430,921600,0.48657769
041009_086,041009,official_train,train,AeroScapes/JPEGImages/041009_086.jpg,AeroScapes/SegmentationClass/041009_086.png,AeroScapes/Visualizations/041009_086.png,AeroScapes/DepthImages/depth_041009_086.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,415726,921600,0.45109158
041009_087,041009,official_train,train,AeroScapes/JPEGImages/041009_087.jpg,AeroScapes/SegmentationClass/041009_087.png,AeroScapes/Visualizations/041009_087.png,AeroScapes/DepthImages/depth_041009_087.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,371502,921600,0.40310547
041009_088,041009,official_train,train,AeroScapes/JPEGImages/041009_088.jpg,AeroScapes/SegmentationClass/041009_088.png,AeroScapes/Visualizations/041009_088.png,AeroScapes/DepthImages/depth_041009_088.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,368468,921600,0.39981337
041009_089,041009,official_train,train,AeroScapes/JPEGImages/041009_089.jpg,AeroScapes/SegmentationClass/041009_089.png,AeroScapes/Visualizations/041009_089.png,AeroScapes/DepthImages/depth_041009_089.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,372813,921600,0.40452799
041009_090,041009,official_train,train,AeroScapes/JPEGImages/041009_090.jpg,AeroScapes/SegmentationClass/041009_090.png,AeroScapes/Visualizations/041009_090.png,AeroScapes/DepthImages/depth_041009_090.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,372358,921600,0.40403429
041009_091,041009,official_train,train,AeroScapes/JPEGImages/041009_091.jpg,AeroScapes/SegmentationClass/041009_091.png,AeroScapes/Visualizations/041009_091.png,AeroScapes/DepthImages/depth_041009_091.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,368753,921600,0.40012261
041009_092,041009,official_train,train,AeroScapes/JPEGImages/041009_092.jpg,AeroScapes/SegmentationClass/041009_092.png,AeroScapes/Visualizations/041009_092.png,AeroScapes/DepthImages/depth_041009_092.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,363609,921600,0.39454102
041009_093,041009,official_train,train,AeroScapes/JPEGImages/041009_093.jpg,AeroScapes/SegmentationClass/041009_093.png,AeroScapes/Visualizations/041009_093.png,AeroScapes/DepthImages/depth_041009_093.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,356399,921600,0.38671766
041009_094,041009,official_train,train,AeroScapes/JPEGImages/041009_094.jpg,AeroScapes/SegmentationClass/041009_094.png,AeroScapes/Visualizations/041009_094.png,AeroScapes/DepthImages/depth_041009_094.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,337670,921600,0.36639540
041009_095,041009,official_train,train,AeroScapes/JPEGImages/041009_095.jpg,AeroScapes/SegmentationClass/041009_095.png,AeroScapes/Visualizations/041009_095.png,AeroScapes/DepthImages/depth_041009_095.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,351272,921600,0.38115451
041009_096,041009,official_train,train,AeroScapes/JPEGImages/041009_096.jpg,AeroScapes/SegmentationClass/041009_096.png,AeroScapes/Visualizations/041009_096.png,AeroScapes/DepthImages/depth_041009_096.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,390596,921600,0.42382378
041009_097,041009,official_train,train,AeroScapes/JPEGImages/041009_097.jpg,AeroScapes/SegmentationClass/041009_097.png,AeroScapes/Visualizations/041009_097.png,AeroScapes/DepthImages/depth_041009_097.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,152443,921600,0.16541124
041009_098,041009,official_train,train,AeroScapes/JPEGImages/041009_098.jpg,AeroScapes/SegmentationClass/041009_098.png,AeroScapes/Visualizations/041009_098.png,AeroScapes/DepthImages/depth_041009_098.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,172110,921600,0.18675130
041009_099,041009,official_train,train,AeroScapes/JPEGImages/041009_099.jpg,AeroScapes/SegmentationClass/041009_099.png,AeroScapes/Visualizations/041009_099.png,AeroScapes/DepthImages/depth_041009_099.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,297521,921600,0.32283095
041009_100,041009,official_train,train,AeroScapes/JPEGImages/041009_100.jpg,AeroScapes/SegmentationClass/041009_100.png,AeroScapes/Visualizations/041009_100.png,AeroScapes/DepthImages/depth_041009_100.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,344402,921600,0.37370009
041009_101,041009,official_train,train,AeroScapes/JPEGImages/041009_101.jpg,AeroScapes/SegmentationClass/041009_101.png,AeroScapes/Visualizations/041009_101.png,AeroScapes/DepthImages/depth_041009_101.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,432735,921600,0.46954753
041009_102,041009,official_train,train,AeroScapes/JPEGImages/041009_102.jpg,AeroScapes/SegmentationClass/041009_102.png,AeroScapes/Visualizations/041009_102.png,AeroScapes/DepthImages/depth_041009_102.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,528851,921600,0.57384006
041009_103,041009,official_train,train,AeroScapes/JPEGImages/041009_103.jpg,AeroScapes/SegmentationClass/041009_103.png,AeroScapes/Visualizations/041009_103.png,AeroScapes/DepthImages/depth_041009_103.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,567361,921600,0.61562609
041009_104,041009,official_train,train,AeroScapes/JPEGImages/041009_104.jpg,AeroScapes/SegmentationClass/041009_104.png,AeroScapes/Visualizations/041009_104.png,AeroScapes/DepthImages/depth_041009_104.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,586357,921600,0.63623806
041009_105,041009,official_train,train,AeroScapes/JPEGImages/041009_105.jpg,AeroScapes/SegmentationClass/041009_105.png,AeroScapes/Visualizations/041009_105.png,AeroScapes/DepthImages/depth_041009_105.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,603900,921600,0.65527344
041009_106,041009,official_train,train,AeroScapes/JPEGImages/041009_106.jpg,AeroScapes/SegmentationClass/041009_106.png,AeroScapes/Visualizations/041009_106.png,AeroScapes/DepthImages/depth_041009_106.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 3 8 9 10,550562,921600,0.59739800
041009_107,041009,official_train,train,AeroScapes/JPEGImages/041009_107.jpg,AeroScapes/SegmentationClass/041009_107.png,AeroScapes/Visualizations/041009_107.png,AeroScapes/DepthImages/depth_041009_107.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 3 8 9 10,307277,921600,0.33341688
041009_108,041009,official_train,train,AeroScapes/JPEGImages/041009_108.jpg,AeroScapes/SegmentationClass/041009_108.png,AeroScapes/Visualizations/041009_108.png,AeroScapes/DepthImages/depth_041009_108.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 3 8 9 10,440523,921600,0.47799805
041009_109,041009,official_train,train,AeroScapes/JPEGImages/041009_109.jpg,AeroScapes/SegmentationClass/041009_109.png,AeroScapes/Visualizations/041009_109.png,AeroScapes/DepthImages/depth_041009_109.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 3 8 9 10,646159,921600,0.70112739
041009_110,041009,official_train,train,AeroScapes/JPEGImages/041009_110.jpg,AeroScapes/SegmentationClass/041009_110.png,AeroScapes/Visualizations/041009_110.png,AeroScapes/DepthImages/depth_041009_110.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,661470,921600,0.71774089
041009_111,041009,official_train,train,AeroScapes/JPEGImages/041009_111.jpg,AeroScapes/SegmentationClass/041009_111.png,AeroScapes/Visualizations/041009_111.png,AeroScapes/DepthImages/depth_041009_111.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,654247,921600,0.70990343
041009_112,041009,official_train,train,AeroScapes/JPEGImages/041009_112.jpg,AeroScapes/SegmentationClass/041009_112.png,AeroScapes/Visualizations/041009_112.png,AeroScapes/DepthImages/depth_041009_112.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,647225,921600,0.70228407
041009_113,041009,official_train,train,AeroScapes/JPEGImages/041009_113.jpg,AeroScapes/SegmentationClass/041009_113.png,AeroScapes/Visualizations/041009_113.png,AeroScapes/DepthImages/depth_041009_113.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 8 9 10,634876,921600,0.68888455
045002_001,045002,official_train,val,AeroScapes/JPEGImages/045002_001.jpg,AeroScapes/SegmentationClass/045002_001.png,AeroScapes/Visualizations/045002_001.png,AeroScapes/DepthImages/depth_045002_001.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 4 8 9 10 11,354647,921600,0.38481662
045002_002,045002,official_train,val,AeroScapes/JPEGImages/045002_002.jpg,AeroScapes/SegmentationClass/045002_002.png,AeroScapes/Visualizations/045002_002.png,AeroScapes/DepthImages/depth_045002_002.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 4 8 9 10 11,355332,921600,0.38555990
045002_003,045002,official_train,val,AeroScapes/JPEGImages/045002_003.jpg,AeroScapes/SegmentationClass/045002_003.png,AeroScapes/Visualizations/045002_003.png,AeroScapes/DepthImages/depth_045002_003.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 4 8 9 10 11,349469,921600,0.37919813
045002_004,045002,official_train,val,AeroScapes/JPEGImages/045002_004.jpg,AeroScapes/SegmentationClass/045002_004.png,AeroScapes/Visualizations/045002_004.png,AeroScapes/DepthImages/depth_045002_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 4 8 9 10 11,347146,921600,0.37667752
045002_005,045002,official_train,val,AeroScapes/JPEGImages/045002_005.jpg,AeroScapes/SegmentationClass/045002_005.png,AeroScapes/Visualizations/045002_005.png,AeroScapes/DepthImages/depth_045002_005.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 4 8 9 10 11,345205,921600,0.37457140
